"year","month","intent","police","sex","age","race","hispanic","place","education"
2020,"03","Suicide",0,"M",59,"White",100,"Home","HS/GED"
2020,"02","Suicide",0,"M",24,"Native American/Native Alaskan",100,"Home","HS/GED"
2020,"01","Homicide",0,"M",29,"Black",100,"Other specified","HS/GED"
2020,"02","Homicide",0,"F",44,"Hispanic",250,"Home","Some college"
2020,"03","Suicide",0,"M",64,"Hispanic",282,"Home","HS/GED"
2020,"03","Suicide",0,"M",92,"Hispanic",210,"Home","Less than HS"
2020,"02","Accidental",0,"M",37,"Hispanic",282,"Home","Less than HS"
2020,"01","Homicide",0,"F",34,"Hispanic",282,"Other specified","Less than HS"
2020,"02","Homicide",0,"M",36,"Hispanic",282,"Other specified","Less than HS"
2020,"03","Suicide",0,"M",81,"White",100,"Home","Some college"
2020,"03","Suicide",0,"M",85,"White",100,"Street","BA+"
2020,"03","Suicide",0,"M",55,"White",100,"Home","HS/GED"
2020,"03","Homicide",1,"M",31,"Hispanic",282,NA,"Less than HS"
2020,"01","Suicide",0,"M",45,"White",100,"Other specified","Less than HS"
2020,"03","Suicide",0,"M",37,"Hispanic",210,"Home","HS/GED"
2020,"03","Suicide",0,"M",22,"Hispanic",282,"Other specified","Some college"
2020,"03","Suicide",0,"M",81,"White",100,"Home","BA+"
2020,"03","Homicide",0,"M",38,"Hispanic",282,"Other specified","HS/GED"
2020,"03","Homicide",0,"M",51,"Hispanic",210,"Other specified","HS/GED"
2020,"03","Suicide",0,"M",29,"Hispanic",282,"Home","BA+"
2020,"03","Suicide",0,"M",43,"Hispanic",282,"Home","HS/GED"
2020,"01","Suicide",0,"F",53,"White",100,"Home","Some college"
2020,"01","Suicide",0,"F",65,"White",100,"Home","Some college"
2020,"01","Suicide",0,"M",57,"Hispanic",282,"Other unspecified","Some college"
2020,"03","Suicide",0,"M",36,"Hispanic",211,"Street","HS/GED"
2020,"03","Suicide",0,"F",68,"White",100,"Home","Some college"
2020,"03","Suicide",0,"M",48,"White",100,"Other specified","Some college"
2020,"03","Undetermined",0,"M",36,"White",100,"Other specified","Less than HS"
2020,"03","Homicide",0,"M",41,"White",100,"Other specified","HS/GED"
2020,"03","Homicide",0,"M",25,"White",100,"Other specified","HS/GED"
2020,"02","Suicide",0,"M",47,"White",100,"Home","Less than HS"
2020,"01","Suicide",0,"M",44,"Hispanic",282,"Other specified","Some college"
2020,"03","Suicide",0,"M",88,"Hispanic",282,"Home","Some college"
2020,"03","Suicide",0,"M",79,"White",100,"Other specified","Some college"
2020,"04","Suicide",0,"M",49,"Hispanic",282,"Other specified","Some college"
2020,"03","Suicide",0,"F",46,"Hispanic",282,"Home","Less than HS"
2020,"03","Homicide",0,"M",56,"White",100,"Home","HS/GED"
2020,"03","Suicide",0,"M",28,"Native American/Native Alaskan",100,"Home","HS/GED"
2020,"02","Homicide",0,"M",61,"Hispanic",270,"Street","HS/GED"
2020,"04","Suicide",0,"M",69,"White",100,"Other specified","Some college"
2020,"04","Suicide",0,"M",25,"White",100,"Home","Some college"
2020,"03","Suicide",0,"M",36,"Hispanic",282,"Other specified","BA+"
2020,"03","Homicide",0,"M",47,"Hispanic",282,"Other unspecified","HS/GED"
2020,"04","Homicide",1,"M",25,"Hispanic",282,NA,"Less than HS"
2020,"04","Suicide",0,"M",46,"Hispanic",282,"Home","Some college"
2020,"04","Homicide",0,"M",27,"White",100,"Street","HS/GED"
2020,"04","Suicide",0,"M",80,"White",100,"Street","HS/GED"
2020,"03","Undetermined",0,"M",31,"White",100,"Street","HS/GED"
2020,"04","Suicide",0,"M",40,"Hispanic",210,"Home","Less than HS"
2020,"03","Suicide",0,"M",45,"Hispanic",282,"Other specified","Less than HS"
2020,"03","Homicide",0,"M",36,"Native American/Native Alaskan",100,"Other specified","HS/GED"
2020,"03","Suicide",0,"M",82,"White",100,"Home","BA+"
2020,"04","Suicide",0,"M",49,"White",100,"Other specified","BA+"
2020,"04","Suicide",0,"M",50,"White",100,"Home","Some college"
2020,"04","Homicide",0,"M",25,"Hispanic",210,"Other specified","Less than HS"
2020,"04","Suicide",0,"M",61,"White",100,"Home","BA+"
2020,"04","Suicide",0,"M",11,"White",100,"Other specified","Less than HS"
2020,"04","Suicide",0,"M",80,"White",100,"Home","HS/GED"
2020,"04","Suicide",0,"M",45,"Native American/Native Alaskan",100,"Home","BA+"
2020,"04","Suicide",0,"M",24,"White",100,"Home","Some college"
2020,"05","Homicide",0,"F",15,"Hispanic",282,"Street","Less than HS"
2020,"04","Homicide",0,"M",37,"Hispanic",282,"Other specified","Less than HS"
2020,"05","Suicide",0,"M",29,"Hispanic",282,"Street","HS/GED"
2020,"05","Suicide",0,"F",54,"White",100,"Home","Less than HS"
2020,"05","Suicide",0,"M",53,"White",100,"Home","BA+"
2020,"02","Homicide",0,"M",19,"Hispanic",210,"Street","Less than HS"
2020,"05","Suicide",0,"M",59,"White",100,"Home","HS/GED"
2020,"05","Suicide",0,"M",55,"White",100,"Home","BA+"
2020,"04","Homicide",0,"M",51,"Black",100,"Home","HS/GED"
2020,"05","Suicide",0,"M",15,"Hispanic",282,"Home","Less than HS"
2020,"05","Homicide",0,"M",79,"Hispanic",282,"Other specified","Some college"
2020,"05","Suicide",0,"M",88,"Hispanic",282,"Home","BA+"
2020,"05","Suicide",0,"F",67,"White",100,"Home","BA+"
2020,"03","Homicide",0,"M",13,"Hispanic",282,"Home","Less than HS"
2020,"05","Homicide",0,"F",36,"Hispanic",210,"Other specified","HS/GED"
2020,"05","Homicide",0,"M",23,"Hispanic",282,"Other specified","HS/GED"
2020,"05","Homicide",0,"M",26,"Black",100,"Street","HS/GED"
2020,"05","Undetermined",0,"M",29,"Hispanic",282,"Home","Some college"
2020,"05","Suicide",0,"F",74,"White",100,"Home","Some college"
2020,"05","Suicide",0,"M",24,"White",100,"Home","HS/GED"
2020,"05","Suicide",0,"M",20,"White",100,"Home","Some college"
2020,"05","Suicide",0,"M",30,"Hispanic",210,"Other specified","HS/GED"
2020,"05","Suicide",0,"M",29,"White",100,"Home","HS/GED"
2020,"05","Suicide",0,"M",68,"White",100,"Home","BA+"
2020,"05","Suicide",0,"M",30,"White",100,"Home","BA+"
2020,"05","Suicide",0,"F",31,"Hispanic",282,"Home","HS/GED"
2020,"05","Suicide",0,"M",81,"White",100,"Home","HS/GED"
2020,"05","Homicide",0,"M",18,"Hispanic",282,"Other specified","Less than HS"
2020,"05","Suicide",0,"M",53,"White",100,"Home","Some college"
2020,"06","Suicide",0,"M",26,"White",100,"Home","BA+"
2020,"05","Suicide",0,"M",63,"White",100,"Street","Some college"
2020,"06","Homicide",0,"M",28,"Hispanic",210,"Street","Less than HS"
2020,"05","Homicide",0,"M",19,"Hispanic",282,"Other specified","HS/GED"
2020,"05","Suicide",0,"M",27,"White",100,"Home","Some college"
2020,"05","Suicide",0,"M",95,"White",100,"Home","Some college"
2020,"06","Suicide",0,"F",61,"Native American/Native Alaskan",100,"Home","Some college"
2020,"05","Suicide",0,"M",20,"Hispanic",282,"Home","HS/GED"
2020,"06","Suicide",0,"M",71,"Native American/Native Alaskan",100,"Home","HS/GED"
2020,"06","Suicide",0,"F",28,"Hispanic",282,"Home","BA+"
2020,"05","Suicide",0,"M",72,"Hispanic",282,"Home","HS/GED"
2020,"05","Suicide",0,"F",22,"Hispanic",282,"Home","HS/GED"
2020,"04","Undetermined",0,"M",55,"Hispanic",282,"Other unspecified","HS/GED"
2020,"06","Suicide",0,"M",67,"White",100,"Other specified","BA+"
2020,"06","Suicide",0,"M",19,"Hispanic",210,"Home","HS/GED"
2020,"04","Suicide",0,"M",66,"White",100,"Home","Some college"
2020,"04","Suicide",0,"M",89,"White",100,"Home","Less than HS"
2020,"04","Suicide",0,"M",24,"Hispanic",210,"Home","Some college"
2020,"05","Suicide",0,"M",56,"Hispanic",282,"Other specified","HS/GED"
2020,"06","Suicide",0,"M",47,"White",100,"Home","Some college"
2020,"05","Homicide",0,"M",18,"Hispanic",210,"Other unspecified","Less than HS"
2020,"06","Suicide",0,"M",52,"Hispanic",210,"Home","HS/GED"
2020,"06","Suicide",0,"M",60,"White",100,"Home","BA+"
2020,"06","Suicide",0,"M",84,"White",100,"Home","BA+"
2020,"06","Suicide",0,"F",48,"White",100,"Home","Some college"
2020,"06","Suicide",0,"M",89,"White",100,"Home","HS/GED"
2020,"06","Homicide",0,"F",78,"White",100,"Home","HS/GED"
2020,"04","Homicide",0,"M",15,"Hispanic",282,"Other unspecified","Less than HS"
2020,"06","Suicide",0,"M",65,"White",100,"Other specified","BA+"
2020,"04","Suicide",0,"M",28,"Hispanic",282,"Street","HS/GED"
2020,"06","Suicide",0,"M",57,"Hispanic",210,"Home","BA+"
2020,"06","Accidental",0,"M",7,"Hispanic",282,"Home","Less than HS"
2020,"06","Homicide",0,"M",19,"Hispanic",282,"Home","Less than HS"
2020,"06","Suicide",0,"M",52,"Black",100,"Home","HS/GED"
2020,"06","Suicide",0,"M",75,"White",100,"Home","BA+"
2020,"06","Suicide",0,"M",63,"Hispanic",210,"Home","Less than HS"
2020,"06","Homicide",0,"M",31,"Hispanic",282,"Other specified","HS/GED"
2020,"06","Suicide",0,"M",29,"Hispanic",282,"Street","HS/GED"
2020,"04","Suicide",0,"M",32,"White",998,"Other specified","NA"
2020,"04","Suicide",0,"M",43,"White",100,"Other specified","Less than HS"
2020,"06","Homicide",0,"M",67,"White",100,"Home","Some college"
2020,"05","Suicide",0,"M",25,"White",100,"Other specified","Some college"
2020,"04","Homicide",0,"M",17,"Black",100,"Other specified","Less than HS"
2020,"06","Suicide",0,"F",17,"Hispanic",250,"Other specified","Less than HS"
2020,"06","Suicide",0,"M",61,"White",100,"Other specified","Some college"
2020,"06","Suicide",0,"M",70,"White",100,"Home","Some college"
2020,"06","Suicide",0,"F",59,"White",100,"Home","BA+"
2020,"02","Suicide",0,"F",57,"White",100,"Other specified","HS/GED"
2020,"07","Homicide",0,"F",16,"Hispanic",282,"Street","Less than HS"
2020,"06","Homicide",0,"M",31,"Black",100,"Other specified","Less than HS"
2020,"06","Suicide",0,"M",38,"Hispanic",282,"Home","HS/GED"
2020,"06","Homicide",0,"M",23,"Hispanic",282,"Street","Less than HS"
2020,"05","Suicide",0,"M",70,"Hispanic",282,"Home","Less than HS"
2020,"07","Homicide",0,"M",36,"White",100,"Other specified","HS/GED"
2020,"06","Suicide",0,"M",65,"White",100,"Other specified","BA+"
2020,"07","Suicide",0,"M",22,"White",100,"Home","HS/GED"
2020,"07","Suicide",0,"F",17,"White",100,"Other specified","HS/GED"
2020,"07","Homicide",0,"M",22,"Hispanic",282,"Home","HS/GED"
2020,"07","Homicide",0,"M",29,"Hispanic",282,"Other specified","Less than HS"
2020,"06","Suicide",0,"M",37,"White",100,"Home","HS/GED"
2020,"07","Homicide",0,"M",21,"Hispanic",210,"Other unspecified","Less than HS"
2020,"07","Suicide",0,"M",30,"Hispanic",282,"Home","Some college"
2020,"03","Homicide",1,"M",52,"Hispanic",210,NA,"Less than HS"
2020,"07","Homicide",0,"M",24,"Hispanic",282,"Other unspecified","Some college"
2020,"06","Suicide",0,"M",68,"White",100,"Home","Some college"
2020,"07","Suicide",0,"M",26,"White",100,"Home","Some college"
2020,"07","Homicide",0,"M",17,"Hispanic",210,"Other specified","Less than HS"
2020,"07","Suicide",0,"M",34,"Hispanic",282,"Other specified","Less than HS"
2020,"07","Suicide",0,"M",46,"White",100,"Other specified","Some college"
2020,"07","Suicide",0,"M",64,"Hispanic",211,"Home","Less than HS"
2020,"06","Suicide",0,"M",56,"White",100,"Other specified","NA"
2020,"07","Suicide",0,"M",85,"White",100,"Home","BA+"
2020,"07","Homicide",0,"M",38,"White",100,"Other specified","Less than HS"
2020,"07","Suicide",0,"M",81,"White",100,"Home","Some college"
2020,"07","Homicide",1,"M",28,"Hispanic",282,NA,"HS/GED"
2020,"07","Accidental",0,"M",22,"Hispanic",282,"Other specified","HS/GED"
2020,"07","Suicide",0,"M",83,"White",100,"Home","BA+"
2020,"07","Homicide",0,"F",69,"White",100,"Home","HS/GED"
2020,"06","Suicide",0,"F",80,"White",100,"Home","HS/GED"
2020,"05","Suicide",0,"M",83,"White",100,"Home","Some college"
2020,"05","Homicide",0,"M",26,"White",100,"Other specified","HS/GED"
2020,"07","Suicide",0,"M",68,"Hispanic",282,"Home","Less than HS"
2020,"07","Suicide",0,"M",24,"Hispanic",282,"Home","HS/GED"
2020,"07","Homicide",0,"F",45,"Hispanic",282,"Other specified","Some college"
2020,"08","Suicide",0,"M",85,"White",100,"Home","BA+"
2020,"06","Homicide",0,"M",40,"Hispanic",282,"Home","HS/GED"
2020,"07","Homicide",0,"M",23,"Native American/Native Alaskan",100,"Other unspecified","HS/GED"
2020,"07","Suicide",0,"M",83,"White",100,"Home","HS/GED"
2020,"07","Suicide",0,"M",35,"White",100,"Home","Less than HS"
2020,"08","Homicide",0,"F",47,"Hispanic",282,"Home","HS/GED"
2020,"08","Homicide",0,"M",46,"Hispanic",282,"Home","HS/GED"
2020,"06","Homicide",0,"M",29,"Black",100,"Street","Some college"
2020,"08","Homicide",0,"M",18,"Hispanic",210,"Street","HS/GED"
2020,"07","Suicide",0,"M",81,"Black",100,"Street","BA+"
2020,"07","Suicide",0,"M",51,"White",100,"Street","Some college"
2020,"07","Suicide",0,"M",22,"Hispanic",282,"Other specified","HS/GED"
2020,"08","Suicide",0,"M",24,"White",100,"Home","Less than HS"
2020,"08","Homicide",1,"M",50,"White",100,NA,"Some college"
2020,"07","Suicide",0,"M",79,"White",100,"Other specified","BA+"
2020,"08","Homicide",0,"M",17,"White",100,"Street","Less than HS"
2020,"08","Suicide",0,"M",17,"White",100,"Home","HS/GED"
2020,"06","Homicide",0,"M",48,"Black",100,"Other specified","HS/GED"
2020,"07","Homicide",0,"F",31,"Hispanic",282,"Other unspecified","Less than HS"
2020,"07","Suicide",0,"M",19,"Hispanic",282,"Other unspecified","Less than HS"
2020,"07","Homicide",0,"M",32,"Hispanic",282,"Street","HS/GED"
2020,"05","Homicide",0,"M",31,"Hispanic",282,"Home","Less than HS"
2020,"07","Suicide",0,"M",84,"Hispanic",282,"Home","HS/GED"
2020,"08","Homicide",0,"M",18,"Black",100,"Home","HS/GED"
2020,"08","Suicide",0,"M",31,"Black",100,"Other specified","BA+"
2020,"08","Suicide",0,"M",13,"Hispanic",282,"Home","Less than HS"
2020,"08","Homicide",0,"M",29,"White",100,"Home","HS/GED"
2020,"05","Suicide",0,"M",47,"Hispanic",282,"Home","Some college"
2020,"08","Homicide",0,"M",43,"Hispanic",282,"Street","Less than HS"
2020,"07","Suicide",0,"M",47,"Hispanic",282,"Home","HS/GED"
2020,"08","Homicide",0,"M",33,"Hispanic",210,"Home","Some college"
2020,"08","Homicide",0,"M",44,"Native American/Native Alaskan",100,"Street","Some college"
2020,"08","Homicide",0,"M",28,"White",100,"Other specified","Less than HS"
2020,"08","Homicide",0,"M",39,"White",100,"Trade/service area","Less than HS"
2020,"08","Homicide",0,"M",32,"Native American/Native Alaskan",100,"Street","Some college"
2020,"08","Homicide",0,"M",29,"Hispanic",210,"Other specified","Less than HS"
2020,"07","Homicide",0,"M",48,"Hispanic",282,"Other specified","Some college"
2020,"08","Homicide",0,"M",25,"White",100,"Other specified","Less than HS"
2020,"08","Homicide",0,"M",43,"Black",100,"Home","HS/GED"
2020,"03","Suicide",0,"M",60,"White",100,"Home","HS/GED"
2020,"08","Suicide",0,"M",26,"White",100,"Home","Less than HS"
2020,"07","Homicide",0,"M",23,"Native American/Native Alaskan",100,"Other specified","Less than HS"
2020,"08","Suicide",0,"F",68,"White",100,"Home","HS/GED"
2020,"08","Homicide",0,"M",29,"Black",100,"Street","HS/GED"
2020,"08","Suicide",0,"M",38,"White",100,"Home","Less than HS"
2020,"05","Suicide",0,"M",72,"White",100,"Home","HS/GED"
2020,"08","Suicide",0,"M",28,"Hispanic",282,"Other specified","HS/GED"
2020,"08","Suicide",0,"M",53,"White",100,"Home","Some college"
2020,"08","Suicide",0,"M",13,"White",100,"Home","Less than HS"
2020,"09","Suicide",0,"M",83,"White",100,"Home","BA+"
2020,"06","Homicide",0,"M",26,"Native American/Native Alaskan",100,"Home","Less than HS"
2020,"09","Homicide",0,"M",37,"Hispanic",282,"Street","Less than HS"
2020,"07","Suicide",0,"M",25,"White",100,"Home","Some college"
2020,"08","Suicide",0,"F",68,"White",100,"Home","Some college"
2020,"07","Suicide",0,"M",76,"White",100,"Other specified","Some college"
2020,"09","Suicide",0,"M",58,"White",100,"Other unspecified","Less than HS"
2020,"08","Suicide",0,"M",88,"White",100,"Home","HS/GED"
2020,"08","Suicide",0,"M",87,"White",100,"Home","HS/GED"
2020,"09","Suicide",0,"M",22,"Hispanic",282,"Home","Less than HS"
2020,"09","Suicide",0,"M",31,"White",100,"Home","Some college"
2020,"08","Suicide",0,"M",82,"White",100,"Home","Less than HS"
2020,"09","Suicide",0,"M",14,"White",100,"Other specified","Less than HS"
2020,"09","Suicide",0,"M",37,"Hispanic",282,"Home","Some college"
2020,"07","Suicide",0,"M",28,"White",100,"Home","HS/GED"
2020,"09","Homicide",0,"M",34,"White",100,"Street","HS/GED"
2020,"08","Homicide",0,"M",23,"Hispanic",282,"Trade/service area","HS/GED"
2020,"08","Suicide",0,"M",72,"White",100,"Home","HS/GED"
2020,"08","Suicide",0,"M",63,"White",100,"Home","HS/GED"
2020,"08","Suicide",0,"M",32,"White",100,"Home","HS/GED"
2020,"09","Suicide",0,"M",82,"Hispanic",282,"Home","Less than HS"
2020,"08","Homicide",0,"M",34,"White",100,"Home","Some college"
2020,"09","Homicide",0,"M",64,"White",100,"Home","HS/GED"
2020,"08","Suicide",0,"M",79,"White",100,"Home","Some college"
2020,"08","Homicide",1,"M",48,"Hispanic",282,NA,"Some college"
2020,"09","Suicide",0,"M",62,"White",100,"Home","Some college"
2020,"09","Undetermined",0,"F",30,"Hispanic",282,"Home","HS/GED"
2020,"08","Accidental",0,"M",70,"Hispanic",282,"Home","Some college"
2020,"09","Homicide",0,"M",54,"White",100,"Other unspecified","BA+"
2020,"08","Homicide",0,"M",46,"Hispanic",282,"Other specified","Some college"
2020,"09","Homicide",0,"M",25,"White",100,"Home","HS/GED"
2020,"09","Homicide",0,"M",41,"Hispanic",210,"Home","HS/GED"
2020,"08","Homicide",1,"M",36,"White",100,NA,"Less than HS"
2020,"09","Homicide",0,"M",20,"Hispanic",210,"Trade/service area","HS/GED"
2020,"09","Suicide",0,"M",37,"Hispanic",210,"Other specified","Less than HS"
2020,"09","Homicide",0,"M",31,"Native American/Native Alaskan",100,"Street","Some college"
2020,"09","Suicide",0,"M",32,"White",100,"Other specified","HS/GED"
2020,"09","Homicide",0,"M",36,"Hispanic",210,"Home","HS/GED"
2020,"09","Suicide",0,"M",16,"Hispanic",282,"Home","Less than HS"
2020,"09","Suicide",0,"M",34,"Hispanic",210,"Home","Some college"
2020,"09","Suicide",0,"M",24,"Hispanic",282,"Home","HS/GED"
2020,"10","Homicide",0,"M",29,"White",100,"Home","HS/GED"
2020,"09","Homicide",0,"M",48,"Hispanic",282,"Home","Some college"
2020,"09","Homicide",0,"M",21,"White",100,"Home","Less than HS"
2020,"10","Homicide",1,"M",27,"Hispanic",210,NA,"Less than HS"
2020,"09","Homicide",0,"M",36,"White",100,"Street","Some college"
2020,"09","Homicide",0,"F",38,"Hispanic",282,"Home","Less than HS"
2020,"08","Homicide",0,"M",24,"Hispanic",282,"Other specified","HS/GED"
2020,"10","Homicide",1,"M",52,"Hispanic",282,NA,"Some college"
2020,"09","Suicide",0,"M",25,"Hispanic",282,"Home","Some college"
2020,"08","Homicide",0,"M",46,"Hispanic",210,"Home","Less than HS"
2020,"10","Homicide",0,"F",50,"Hispanic",210,"Other specified","BA+"
2020,"10","Suicide",0,"M",50,"White",100,"Trade/service area","BA+"
2020,"09","Homicide",0,"M",21,"Hispanic",210,"Street","Less than HS"
2020,"10","Suicide",0,"M",55,"Hispanic",282,"Home","Some college"
2020,"10","Suicide",0,"M",23,"Hispanic",282,"Home","Some college"
2020,"09","Suicide",0,"M",56,"Hispanic",282,"Other specified","HS/GED"
2020,"09","Suicide",0,"M",25,"Native American/Native Alaskan",100,"Other specified","HS/GED"
2020,"09","Homicide",0,"M",19,"White",100,"Home","Some college"
2020,"09","Suicide",0,"M",24,"White",100,"Other specified","BA+"
2020,"09","Suicide",0,"F",43,"White",100,"Home","HS/GED"
2020,"10","Suicide",0,"M",41,"Native American/Native Alaskan",100,"Home","Some college"
2020,"10","Homicide",1,"M",49,"Hispanic",282,NA,"Some college"
2020,"10","Homicide",0,"M",28,"Native American/Native Alaskan",100,"Other specified","Less than HS"
2020,"11","Suicide",0,"M",48,"White",100,"Home","BA+"
2020,"09","Suicide",0,"F",68,"White",100,"Other specified","BA+"
2020,"10","Suicide",0,"M",41,"White",100,"Trade/service area","Some college"
2020,"09","Homicide",0,"M",37,"Hispanic",210,"Home","Less than HS"
2020,"09","Suicide",0,"M",32,"Hispanic",282,"Home","HS/GED"
2020,"11","Homicide",0,"M",44,"Hispanic",210,"Farm","HS/GED"
2020,"10","Suicide",0,"M",85,"White",100,"Home","BA+"
2020,"10","Suicide",0,"M",87,"White",100,"Home","BA+"
2020,"10","Suicide",0,"M",44,"Black",100,"Home","Less than HS"
2020,"10","Suicide",0,"F",25,"Hispanic",282,"Home","Some college"
2020,"10","Homicide",0,"M",69,"Native American/Native Alaskan",100,"Other unspecified","Some college"
2020,"10","Suicide",0,"M",45,"Hispanic",282,"Home","HS/GED"
2020,"09","Suicide",0,"M",49,"White",100,"Home","HS/GED"
2020,"11","Suicide",0,"M",34,"White",100,"Home","Some college"
2020,"09","Suicide",0,"M",44,"Black",100,"Trade/service area","HS/GED"
2020,"09","Suicide",0,"F",28,"Hispanic",210,"Home","Less than HS"
2020,"09","Suicide",0,"F",21,"Hispanic",282,"Home","HS/GED"
2020,"09","Suicide",0,"M",46,"Black",100,"Home","Some college"
2020,"11","Suicide",0,"M",73,"White",100,"Home","Some college"
2020,"10","Homicide",0,"M",24,"Hispanic",282,"Other specified","Less than HS"
2020,"10","Suicide",0,"M",42,"Native American/Native Alaskan",100,"Home","Less than HS"
2020,"11","Suicide",0,"M",77,"White",100,"Home","BA+"
2020,"11","Suicide",0,"M",71,"White",100,"Home","Some college"
2020,"10","Suicide",0,"M",17,"Hispanic",282,"Other specified","Less than HS"
2020,"11","Homicide",0,"F",38,"Black",100,"Home","HS/GED"
2020,"11","Homicide",0,"M",43,"White",100,"Trade/service area","Less than HS"
2020,"11","Suicide",0,"M",29,"White",100,"Home","BA+"
2020,"12","Suicide",0,"F",81,"White",100,"Home","Some college"
2020,"10","Suicide",0,"M",31,"Hispanic",282,"Home","HS/GED"
2020,"10","Homicide",0,"M",62,"Hispanic",282,"Other specified","HS/GED"
2020,"06","Homicide",1,"M",81,"White",100,NA,"NA"
2020,"11","Suicide",0,"M",71,"Hispanic",282,"Home","HS/GED"
2020,"11","Suicide",0,"M",27,"Hispanic",282,"Home","Some college"
2020,"12","Suicide",0,"M",63,"White",100,"Home","BA+"
2020,"12","Suicide",0,"F",41,"White",100,"Home","HS/GED"
2020,"11","Homicide",1,"M",25,"Black",100,NA,"HS/GED"
2020,"12","Suicide",0,"M",43,"White",100,"Home","HS/GED"
2020,"11","Homicide",0,"F",36,"Hispanic",282,"Home","Less than HS"
2020,"12","Suicide",0,"M",84,"White",100,"Home","Some college"
2020,"12","Homicide",0,"M",31,"Hispanic",282,"Home","Some college"
2020,"08","Suicide",0,"M",53,"White",100,"Home","NA"
2020,"12","Suicide",0,"M",23,"White",100,"Home","HS/GED"
2020,"09","Homicide",0,"M",29,"Hispanic",210,"Home","Less than HS"
2020,"12","Suicide",0,"M",17,"White",100,"Home","Less than HS"
2020,"11","Suicide",0,"M",35,"White",100,"Home","Some college"
2020,"11","Suicide",0,"M",73,"White",100,"Home","HS/GED"
2020,"11","Homicide",0,"F",57,"Hispanic",282,"Home","Some college"
2020,"11","Homicide",0,"F",25,"Hispanic",210,"Other specified","Less than HS"
2020,"12","Suicide",0,"M",70,"Hispanic",210,"Other specified","Less than HS"
2020,"11","Homicide",0,"M",20,"Hispanic",282,"Home","Less than HS"
2020,"11","Homicide",0,"M",23,"Hispanic",210,"Home","HS/GED"
2020,"11","Homicide",0,"M",58,"Hispanic",282,"Trade/service area","Less than HS"
2020,"12","Homicide",0,"M",27,"Hispanic",282,"Home","HS/GED"
2020,"12","Suicide",0,"M",23,"Hispanic",282,"Home","HS/GED"
2020,"11","Suicide",0,"F",70,"White",100,"Home","HS/GED"
2020,"11","Homicide",1,"M",37,"Hispanic",282,NA,"HS/GED"
2020,"10","Suicide",0,"M",61,"White",100,"Home","HS/GED"
2020,"11","Homicide",0,"M",31,"Hispanic",282,"Other specified","Less than HS"
2020,"12","Homicide",0,"M",35,"Hispanic",282,"Street","Less than HS"
2020,"11","Homicide",0,"M",32,"Hispanic",210,"Home","Some college"
2020,"10","Suicide",0,"M",74,"Hispanic",282,"Other specified","Less than HS"
2020,"10","Suicide",0,"M",21,"Hispanic",282,"Other specified","Less than HS"
2020,"12","Homicide",1,"M",46,"Hispanic",260,NA,"HS/GED"
2020,"11","Homicide",0,"M",39,"Hispanic",282,"Home","Less than HS"
2020,"11","Homicide",0,"F",75,"White",100,"Home","BA+"
2020,"11","Suicide",0,"M",40,"White",100,"Other specified","BA+"
2020,"11","Suicide",0,"M",31,"Hispanic",282,"Street","Some college"
2020,"12","Suicide",0,"M",26,"Hispanic",210,"Home","Some college"
2020,"12","Homicide",0,"M",37,"Native American/Native Alaskan",100,"Other specified","Less than HS"
2020,"12","Homicide",0,"M",37,"Hispanic",282,"Street","HS/GED"
2020,"12","Suicide",0,"F",22,"White",100,"Home","Less than HS"
2020,"12","Homicide",0,"M",41,"White",100,"Other unspecified","Some college"
2020,"11","Homicide",0,"M",89,"Hispanic",210,"Home","Less than HS"
2020,"12","Suicide",0,"M",16,"White",100,"Home","Less than HS"
2020,"11","Suicide",0,"M",69,"White",100,"Home","HS/GED"
2020,"11","Homicide",0,"F",34,"Hispanic",210,"Home","BA+"
2020,"11","Suicide",0,"M",21,"White",100,"Home","HS/GED"
2020,"11","Homicide",0,"M",21,"Black",100,"Other unspecified","Some college"
2020,"11","Homicide",0,"F",24,"Native American/Native Alaskan",100,"Home","Some college"
2020,"11","Suicide",0,"M",38,"White",100,"Home","HS/GED"
2020,"11","Suicide",0,"M",13,"Hispanic",282,"Other unspecified","Less than HS"
2020,"11","Homicide",0,"M",18,"White",100,"Other unspecified","Less than HS"
2020,"11","Suicide",0,"M",30,"White",100,"Street","HS/GED"
2020,"12","Suicide",0,"F",36,"Black",100,"Home","BA+"
2020,"11","Suicide",0,"M",28,"Hispanic",282,"Home","Some college"
2020,"12","Suicide",0,"M",33,"White",100,"Home","BA+"
2020,"12","Suicide",0,"M",30,"White",100,"Other specified","HS/GED"
2020,"12","Suicide",0,"M",32,"Hispanic",210,"Other specified","Less than HS"
2020,"12","Suicide",0,"M",36,"Hispanic",282,"Street","HS/GED"
2020,"10","Suicide",0,"F",57,"White",100,"Home","BA+"
2020,"12","Suicide",0,"M",51,"White",100,"Home","Less than HS"
2020,"11","Suicide",0,"M",36,"Native American/Native Alaskan",100,"Home","HS/GED"
2020,"10","Suicide",0,"M",30,"White",100,"Home","HS/GED"
2020,"12","Suicide",0,"M",56,"White",100,"Home","HS/GED"
2020,"11","Suicide",0,"M",37,"Hispanic",282,"Home","HS/GED"
2020,"10","Accidental",0,"M",26,"White",100,"Home","HS/GED"
2020,"10","Homicide",0,"F",41,"White",100,"Other specified","Some college"
2020,"11","Suicide",0,"M",24,"Hispanic",282,"Home","Some college"
